date,symbol,close,high,low,open,volume,ingest_time,source
2021-03-01,TSLA,239.47666931152344,239.6666717529297,228.35000610351562,230.0366668701172,81408600,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-02,AAPL,121.86632537841797,125.37270785746594,121.75918527388905,125.07077161615514,102260900,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-02,AMZN,154.72650146484375,158.17599487304688,154.3560028076172,157.17349243164062,51916000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-02,GOOGL,102.44992065429688,103.95157512845779,102.06235368431534,102.46778343065205,25564000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-02,MSFT,224.4121551513672,227.70345155045212,224.00914195505948,227.4251711214231,22812500,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-02,NVDA,13.36865520477295,13.881462909178813,13.358433857283094,13.861020214199105,264116000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-02,TSLA,228.81333923339844,240.3699951171875,228.3333282470703,239.42666625976562,71196600,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-03,AAPL,118.88589477539062,122.44098002866822,118.6716145648539,121.56438254510716,112966300,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-03,AMZN,150.25,155.38900756835938,149.75,154.0590057373047,79774000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-03,GOOGL,99.81632232666016,103.02110427360444,98.95234399009125,101.82812222319419,33892000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-03,MSFT,218.35736083984375,224.13391321847823,218.06949005706758,222.7713404645017,34029500,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-03,NVDA,12.768841743469238,13.413777543276217,12.762858052083374,13.388598869860433,377592000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-03,TSLA,217.73333740234375,233.56666564941406,217.23666381835938,229.3300018310547,90624000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-04,AAPL,117.0060806274414,120.38584631369558,115.53535272389263,118.58395606502583,178155000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-04,AMZN,148.8784942626953,152.906494140625,147.27149963378906,150.60000610351562,109632000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-04,GOOGL,100.93388366699219,102.95163541392552,99.51956667031071,99.98802727764506,49216000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-04,MSFT,217.5609588623047,223.0880319063651,215.19084531714768,217.5705638296597,44727800,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-04,NVDA,12.335562705993652,12.938617576319587,12.049866094780588,12.764855584428998,573344000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-04,TSLA,207.14666748046875,222.81666564941406,200.0,218.60000610351562,197758500,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-05,AAPL,118.26254272460938,118.76902459264008,114.51266119025206,117.8339897181949,153766600,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-05,AMZN,150.0229949951172,150.4499969482422,144.0500030517578,150.25,107772000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-05,GOOGL,104.06719207763672,104.52026594581169,100.62867233193391,102.28466284780541,53100000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-05,MSFT,222.2340087890625,223.8364715609729,217.30187304022164,220.23812306789688,41872800,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-05,NVDA,12.426553726196289,12.514805563806275,11.646497027872458,12.514805563806275,542840000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-05,TSLA,199.31666564941406,209.27999877929688,179.8300018310547,208.68666076660156,268189500,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-08,AAPL,113.3341293334961,117.85346835184752,113.1880285063647,117.78528895665244,154376600,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-08,AMZN,147.59750366210938,153.22950744628906,147.5655059814453,150.75,83700000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-08,GOOGL,99.62227630615234,104.89443749241916,99.50764106068317,103.4215726006688,36868000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-08,MSFT,218.1942596435547,223.93242202512073,217.9447794153884,222.0133028006234,35267400,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-08,NVDA,11.56074047088623,12.436277690098503,11.53406492027041,12.415087507609316,543112000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-08,TSLA,187.6666717529297,206.7100067138672,186.26333618164062,200.18333435058594,155361000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-09,AAPL,117.94112396240234,118.88590088596752,115.70093853482196,115.93469539878758,129525800,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-09,AMZN,153.1425018310547,154.54800415039062,150.25750732421875,150.89950561523438,80600000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-09,GOOGL,101.2529525756836,102.4221200060807,101.01673839596404,101.71893700927107,33920000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-09,MSFT,224.32583618164062,225.86113735770795,222.30116489353895,223.46223842117595,33080500,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-09,NVDA,12.489448547363281,12.585710586701868,12.029582238014875,12.100407665853615,521824000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-09,TSLA,224.52667236328125,226.02999877929688,198.40333557128906,202.72666931152344,202569900,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-10,AAPL,116.8599853515625,118.99303047984385,116.34376148572666,118.52551679323263,111943300,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-10,AMZN,152.8820037841797,155.822998046875,151.50250244140625,154.92250061035156,60250000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-10,GOOGL,101.0460205078125,102.2970659351344,100.20933995964218,102.2970659351344,27100000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-10,MSFT,223.0208282470703,227.41561273111648,222.65619093371328,227.41561273111648,29746800,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-10,NVDA,12.437577247619629,12.948067565563633,12.42685387625009,12.808911083089319,384376000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-10,TSLA,222.68666076660156,239.28334045410156,218.35333251953125,233.43333435058594,181817100,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-11,AAPL,118.7884750366211,120.00596925530284,118.10668124655732,119.35339413752823,103026500,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-11,AMZN,155.67950439453125,156.58900451660156,154.14649963378906,155.20050048828125,55528000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-11,GOOGL,104.23939514160156,104.77187091897011,102.05142854718905,102.13926584834769,27702000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-11,MSFT,227.54037475585938,229.4978699157633,224.83440963059357,225.4581321614422,29907600,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-11,NVDA,12.96153450012207,13.014155316080448,12.703171840009764,12.918141567568973,299916000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-11,TSLA,233.1999969482422,234.1666717529297,225.72666931152344,233.13333129882812,108761700,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-12,AAPL,117.88269805908203,118.01905686222865,116.06133086091033,117.26908344492222,88105100,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-12,AMZN,154.47450256347656,154.94900512695312,152.27499389648438,153.75,48438000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-12,GOOGL,101.7313461303711,103.10149446258991,100.85893998678274,103.04194682941647,33818000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-12,MSFT,226.21617126464844,226.28334746335574,223.79807702037834,224.54653232236623,22653700,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-12,NVDA,12.824372291564941,12.857041851117744,12.559026896264074,12.617133067544048,243964000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-12,TSLA,231.2433319091797,231.6266632080078,222.04666137695312,223.3333282470703,100751400,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-15,AAPL,120.76571655273438,120.77545858975141,117.28855243734995,118.25281346511821,92403800,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-15,AMZN,154.08399963378906,154.11199951171875,151.60450744628906,153.72850036621094,58272000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-15,GOOGL,101.9516830444336,101.97897318600187,100.62917885594194,101.48223051757223,26168000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-15,MSFT,225.31419372558594,225.67883106928048,222.4355148439166,225.4581364547002,26034900,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-15,NVDA,13.158798217773438,13.174260154911902,12.735841507996014,12.83310149724649,221988000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-15,TSLA,235.97999572753906,237.72666931152344,228.01333618164062,231.3633270263672,88006800,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-16,AAPL,122.30463409423828,123.9117284110974,121.47673927373422,122.4312508542222,115227900,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-16,AMZN,154.59300231933594,156.44549560546875,153.79299926757812,155.24850463867188,50776000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-16,GOOGL,103.41313934326172,104.89146380814894,102.19235989786293,102.52484679250944,31900000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-16,MSFT,228.09690856933594,230.35186474160002,226.39848405501235,226.72473079014074,28092200,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-16,NVDA,13.258554458618164,13.479259776774319,13.084483255110108,13.323643391504907,272128000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-16,TSLA,225.6266632080078,235.97332763671875,223.6666717529297,234.4499969482422,96587100,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-17,AAPL,121.51568603515625,122.58707964634337,119.15861117334904,120.82415009129004,111932600,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-17,AMZN,156.7864990234375,158.65249633789062,153.51100158691406,153.66099548339844,62372000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-17,GOOGL,103.33025360107422,104.16295870499974,101.43954073827314,102.64790928290331,26382000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-17,MSFT,227.4539794921875,228.90292372097375,223.79806010683893,226.5999721151421,29562100,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-17,NVDA,13.308428764343262,13.4201527389685,12.957543753879627,13.00767018394586,243864000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-17,TSLA,233.93666076660156,234.57666015625,217.00332641601562,218.9566650390625,121117500,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-18,AAPL,117.39569854736328,119.97678859492719,117.19116034554088,119.68458691746812,121229700,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-18,AMZN,151.39950561523438,155.8314971923828,151.25,155.0500030517578,72992000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-18,GOOGL,100.30908966064453,102.66181170828624,100.20189786741744,101.64102114164612,31700000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-18,MSFT,221.3896026611328,224.719275803559,221.01537498492127,223.15518889547872,34833000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-18,NVDA,12.691202163696289,13.151567029011133,12.685715853663865,13.104184222736647,293896000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-18,TSLA,217.72000122070312,229.7433319091797,217.3333282470703,228.09666442871094,99674400,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-19,AAPL,116.86972045898438,118.27227638684158,116.56778422545804,116.78206442899135,185549500,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-19,AMZN,153.7480010986328,153.864501953125,150.8314971923828,151.4615020751953,92508000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-19,GOOGL,100.58798217773438,101.08820045745158,99.39549239049998,100.72544755239356,46072000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-19,MSFT,221.0345458984375,223.0688074379135,220.07498635842558,221.67744903323953,46430700,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-19,NVDA,12.814148902893066,12.889712905578849,12.581473040159986,12.718634595532432,299208000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-19,TSLA,218.2899932861328,219.07666015625,208.2066650390625,215.53334045410156,128682000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-22,AAPL,120.18131256103516,120.64883370339138,117.13270910784668,117.20088850037816,111912300,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-22,AMZN,155.5435028076172,156.32899475097656,153.00250244140625,153.3925018310547,58044000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-22,GOOGL,100.77307891845703,101.6489606264983,99.944833798889,100.62122640768891,33536000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-22,MSFT,226.4464569091797,227.31964494665482,220.8330278477673,220.95777527099935,30127000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-22,NVDA,13.153809547424316,13.361547266325193,12.874997152443814,12.880982909051182,297804000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-22,TSLA,223.3333282470703,233.2066650390625,222.9166717529297,228.19667053222656,118536600,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-23,AAPL,119.35342407226562,121.0092136525593,118.96382433837393,120.12288150317761,95467100,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-23,AMZN,156.875,159.10000610351562,156.04249572753906,156.35000610351562,76346000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-23,GOOGL,101.30109405517578,102.43155255458386,100.6395958801365,101.23261124865263,28510000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-23,MSFT,227.97218322753906,231.30185638179913,227.48281307743645,227.8858263731183,31638400,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-23,NVDA,13.038596153259277,13.311672080567098,12.989217459153739,13.221644080605948,222048000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-23,TSLA,220.72000122070312,225.93333435058594,219.1699981689453,225.2566680908203,91475700,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-24,AAPL,116.96712493896484,119.70405755554833,116.94764829711929,119.62613612617307,88530500,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-24,AMZN,154.35350036621094,158.0155029296875,154.25750732421875,157.552001953125,59180000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-24,GOOGL,100.8644027709961,102.6047475271792,100.6892203526668,101.81868694086641,25218000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-24,MSFT,225.93789672851562,228.3751715285235,225.80355897799103,228.23124345357456,25620100,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-24,NVDA,12.611896514892578,13.126877093413306,12.605662461359328,13.118896401350066,245840000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-24,TSLA,210.08999633789062,222.67333984375,210.0366668701172,222.6366729736328,101385600,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-25,AAPL,117.45413970947266,118.49632225832028,115.90549008944214,116.43144866728201,98844700,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-25,AMZN,152.31300354003906,155.48899841308594,151.85699462890625,153.64950561523438,71270000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-25,GOOGL,100.86092376708984,101.51497849194996,99.05605651294476,100.69170066123667,35616000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-25,MSFT,222.94406127929688,227.35804104512198,222.20521097132493,225.78436397622824,34061900,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-25,NVDA,12.504411697387695,12.683470687202513,12.241809920894694,12.468750209276983,295144000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-25,TSLA,213.4633331298828,215.1666717529297,203.1666717529297,204.3333282470703,117674700,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-26,AAPL,118.05799865722656,118.32098161470867,115.82754797615723,117.22036189731419,94071200,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-26,AMZN,152.60150146484375,152.83299255371094,149.8000030517578,152.2030029296875,66258000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-26,GOOGL,100.47732543945312,101.20482275574092,99.44114815336599,100.82767512282554,27978000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-26,MSFT,226.91664123535156,227.13735047675794,222.18601962035427,222.18601962035427,25479900,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-26,NVDA,12.807662010192871,12.824620384035123,12.343058124473357,12.523612577983327,363968000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-26,TSLA,206.23666381835938,214.60667419433594,199.9633331298828,213.9566650390625,101558400,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-29,AAPL,118.23332977294922,119.39238695881983,117.59049651669116,118.48657071923124,80819200,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-29,AMZN,153.7864990234375,154.5625,151.42250061035156,152.77200317382812,54920000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-29,GOOGL,101.52241516113281,101.69213801960343,99.52054260203612,100.34977968394811,26492000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-29,MSFT,225.726806640625,227.22371728101677,222.50268578373593,227.02220332170978,25227500,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-29,NVDA,12.916398048400879,13.030367184227057,12.668758718035468,12.788712660485038,273520000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-29,TSLA,203.76333618164062,205.4933319091797,198.67333984375,205.2133331298828,85911000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-30,AAPL,116.78206634521484,117.26906411360106,115.76911009525196,116.98660451621751,85671900,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-30,AMZN,152.76449584960938,153.64999389648438,151.6999969482422,153.50050354003906,46752000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-30,GOOGL,101.5561752319336,102.3600985997057,101.04404587909158,101.87923478436586,27312000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-30,MSFT,222.4739227294922,224.39304213318255,221.7542529531083,224.08597600056692,24792000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-30,NVDA,12.840082168579102,12.943327898120906,12.673742460758223,12.810405490366506,200204000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-30,TSLA,211.8733367919922,212.55332946777344,197.00332641601562,200.5833282470703,118297200,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-31,AAPL,118.97354888916016,120.30791793555011,117.99955341308188,118.48655115112102,118323800,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-31,AMZN,154.70399475097656,155.9665069580078,153.125,153.2030029296875,61878000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-31,GOOGL,102.35265350341797,103.53075620217572,101.58247178886016,101.94969987021643,42570000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-31,MSFT,226.23538208007812,229.4307174616961,222.99206578776494,223.49104090390196,43623500,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-31,NVDA,13.315412521362305,13.437361379878029,12.950561986434117,12.983480795926578,314776000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-03-31,TSLA,222.64332580566406,224.0,213.70333862304688,215.5399932861328,100011900,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-04-01,AAPL,119.80146026611328,120.9507753854183,119.30472042335516,120.44430093685868,75089100,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-04-01,AMZN,158.0500030517578,158.1219940185547,155.77749633789062,155.89700317382812,58806000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-04-01,GOOGL,105.6904296875,105.98669127491928,103.78731339954884,103.82800630103871,39880000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-04-01,MSFT,232.54931640625,233.01949132343557,228.42320646175943,228.8262198086557,30338000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-04-01,NVDA,13.777771949768066,13.835878123071739,13.47801034601489,13.5388611010894,308276000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-04-01,TSLA,220.5833282470703,230.80667114257812,219.80667114257812,229.4566650390625,105895200,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-04-05,AAPL,122.62604522705078,122.87928615898178,119.86963594729222,120.6488353850815,88651200,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-04-05,AMZN,161.3365020751953,161.79800415039062,158.06199645996094,158.64999389648438,66698000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-04-05,GOOGL,110.11599731445312,110.61373952658637,106.45614993329092,106.55242264996384,48510000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-04-05,MSFT,238.99752807617188,239.85153557551078,232.88512317429942,232.94269441038907,36910600,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-04-05,NVDA,13.953088760375977,13.979523315095443,13.699214481896792,13.833384093236818,255672000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-04-05,TSLA,230.35000610351562,236.05332946777344,228.23333740234375,235.90333557128906,125528400,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-04-06,AAPL,122.92798614501953,123.82406033078875,122.3825509764638,123.21044576616356,80171300,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-04-06,AMZN,161.1909942626953,162.36549377441406,160.8520050048828,161.1875,50756000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-04-06,GOOGL,109.63462829589844,110.56460573116816,109.26393216477742,109.7170060552788,35240000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-04-06,MSFT,237.8364715576172,239.3141870764356,236.89610713655097,237.59658162885503,22931900,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-04-06,NVDA,13.827399253845215,14.019675048728104,13.739616396250584,13.965309496536149,191744000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-04-06,TSLA,230.5399932861328,232.18333435058594,227.1233367919922,230.10000610351562,84815400,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-04-07,AAPL,124.57403564453125,124.59351228641088,121.88580577435263,122.55786509964642,83466700,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-04-07,AMZN,163.96949768066406,165.1804962158203,161.1824951171875,161.69000244140625,66924000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-04-07,GOOGL,111.1119613647461,111.38340889951039,109.8251828326057,109.8251828326057,24134000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-04-07,MSFT,239.7939453125,240.78229055854658,237.19354691855074,237.78846920288845,22719800,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-04-07,NVDA,14.10870361328125,14.208457016295897,13.677766286592616,13.846599423020441,251284000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-04-07,TSLA,223.6566619873047,230.4600067138672,222.6133270263672,229.0,78928200,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-04-08,AAPL,126.97005462646484,126.99927330265552,125.17790646414029,125.59671739753477,88844600,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-04-08,AMZN,164.96499633789062,166.22500610351562,164.60000610351562,165.5449981689453,56242000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-04-08,GOOGL,111.67769622802734,112.73768803911382,111.30947619166977,112.35110546289924,28664000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-04-08,MSFT,243.0084686279297,243.8624760860077,241.8090191282854,242.54788411974718,23625200,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-04-08,NVDA,14.281777381896973,14.435897285123659,14.213943885525405,14.217685458806418,244416000,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-04-08,TSLA,227.93333435058594,229.85000610351562,223.88333129882812,225.7933349609375,71772900,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
2021-04-09,AAPL,129.54139709472656,129.58035037412546,126.1031942856078,126.42461457311639,106686700,2026-02-25 07:49:01.320856+00:00,yfinance_bulk
