Date,Ticker,Close,High,Low,Open,Volume
2021-03-26,AMZN,152.60150146484375,152.83299255371094,149.8000030517578,152.2030029296875,66258000
2021-03-26,GOOGL,100.47732543945312,101.20482275574092,99.44114815336599,100.82767512282554,27978000
2021-03-26,MSFT,226.9166259765625,227.1373352031275,222.18600467967124,222.18600467967124,25479900
2021-03-26,NVDA,12.807666778564453,12.824625158720412,12.343062719870046,12.523617240601553,363968000
2021-03-26,TSLA,206.23666381835938,214.60667419433594,199.9633331298828,213.9566650390625,101558400
2021-03-29,AAPL,118.23332977294922,119.39238695881983,117.59049651669116,118.48657071923124,80819200
2021-03-29,AMZN,153.7864990234375,154.5625,151.42250061035156,152.77200317382812,54920000
2021-03-29,GOOGL,101.52242279052734,101.6921456617526,99.52055008099022,100.34978722521926,26492000
2021-03-29,MSFT,225.726806640625,227.22371728101677,222.50268578373593,227.02220332170978,25227500
2021-03-29,NVDA,12.916394233703613,13.030363335870426,12.668754976475395,12.788708883498062,273520000
2021-03-29,TSLA,203.76333618164062,205.4933319091797,198.67333984375,205.2133331298828,85911000
2021-03-30,AAPL,116.78206634521484,117.26906411360106,115.76911009525196,116.98660451621751,85671900
2021-03-30,AMZN,152.76449584960938,153.64999389648438,151.6999969482422,153.50050354003906,46752000
2021-03-30,GOOGL,101.55616760253906,102.36009090991652,101.04403828817071,101.87922713070152,27312000
2021-03-30,MSFT,222.47390747070312,224.3930267427671,221.7542377436791,224.08596063121217,24792000
2021-03-30,NVDA,12.840085983276367,12.943331743491743,12.673746226037142,12.810409296247041,200204000
2021-03-30,TSLA,211.8733367919922,212.55332946777344,197.00332641601562,200.5833282470703,118297200
2021-03-31,AAPL,118.97355651855469,120.30792565051348,117.9995609800172,118.48655874928595,118323800
2021-03-31,AMZN,154.70399475097656,155.9665069580078,153.125,153.2030029296875,61878000
2021-03-31,GOOGL,102.35265350341797,103.53075620217572,101.58247178886016,101.94969987021643,42570000
2021-03-31,MSFT,226.23536682128906,229.4307019873928,222.9920507477263,223.49102583020917,43623500
2021-03-31,NVDA,13.315415382385254,13.43736426710358,12.950564769063268,12.983483585628845,314776000
2021-03-31,TSLA,222.64332580566406,224.0,213.70333862304688,215.5399932861328,100011900
2021-04-01,AAPL,119.80143737792969,120.95075227765696,119.3046976300742,120.44427792585978,75089100
2021-04-01,AMZN,158.0500030517578,158.1219940185547,155.77749633789062,155.89700317382812,58806000
2021-04-01,GOOGL,105.69042205810547,105.98668362413873,103.78730590753311,103.82799880608552,39880000
2021-04-01,MSFT,232.54925537109375,233.0194301648767,228.42314650954665,228.82615975066759,30338000
2021-04-01,NVDA,13.77777099609375,13.83587716537541,13.47800941308957,13.538860163952092,308276000
2021-04-01,TSLA,220.5833282470703,230.80667114257812,219.80667114257812,229.4566650390625,105895200
2021-04-05,AAPL,122.62602996826172,122.87927086868106,119.86962103149284,120.64882037232358,88651200
2021-04-05,AMZN,161.3365020751953,161.79800415039062,158.06199645996094,158.64999389648438,66698000
2021-04-05,GOOGL,110.1159896850586,110.61373186270573,106.45614255746916,106.55241526747184,48510000
2021-04-05,MSFT,238.9975128173828,239.85152026219762,232.88510830575663,232.94267953817064,36910600
2021-04-05,NVDA,13.953089714050293,13.979524270576526,13.699215418219154,13.833385038729487,255672000
2021-04-05,TSLA,230.35000610351562,236.05332946777344,228.23333740234375,235.90333557128906,125528400
2021-04-06,AAPL,122.92799377441406,123.82406801579717,122.38255857200649,123.21045341308864,80171300
2021-04-06,AMZN,161.1909942626953,162.36549377441406,160.8520050048828,161.1875,50756000
2021-04-06,GOOGL,109.63462829589844,110.56460573116816,109.26393216477742,109.7170060552788,35240000
2021-04-06,MSFT,237.8364715576172,239.3141870764356,236.89610713655097,237.59658162885503,22931900
2021-04-06,NVDA,13.827400207519531,14.019676015663661,13.739617343870526,13.96531045972212,191744000
2021-04-06,TSLA,230.5399932861328,232.18333435058594,227.1233367919922,230.10000610351562,84815400
2021-04-07,AAPL,124.57405090332031,124.5935275475856,121.88582070386657,122.55788011147936,83466700
2021-04-07,AMZN,163.96949768066406,165.1804962158203,161.1824951171875,161.69000244140625,66924000
2021-04-07,GOOGL,111.11196899414062,111.38341654754359,109.82519037364484,109.82519037364484,24134000
2021-04-07,MSFT,239.79391479492188,240.78225991518588,237.1935167319145,237.78843894053895,22719800
2021-04-07,NVDA,14.1087064743042,14.208459897547266,13.677769060228261,13.846602230892788,251284000
2021-04-07,TSLA,223.6566619873047,230.4600067138672,222.6133270263672,229.0,78928200
2021-04-08,AAPL,126.97005462646484,126.99927330265552,125.17790646414029,125.59671739753477,88844600
2021-04-08,AMZN,164.96499633789062,166.22500610351562,164.60000610351562,165.5449981689453,56242000
2021-04-08,GOOGL,111.67770385742188,112.73769574092296,111.30948379590893,112.35111313829853,28664000
2021-04-08,MSFT,243.00843811035156,243.8624454611813,241.808988761337,242.54785366001036,23625200
2021-04-08,NVDA,14.281778335571289,14.435898249089426,14.2139448346701,14.217686408200958,244416000
2021-04-08,TSLA,227.93333435058594,229.85000610351562,223.88333129882812,225.7933349609375,71772900
2021-04-09,AAPL,129.5413818359375,129.58033511074808,126.1031794318075,126.42459968145573,106686700
2021-04-09,AMZN,168.61000061035156,168.61000061035156,164.44500732421875,165.23500061035156,86830000
2021-04-09,GOOGL,112.68209075927734,112.84585430068906,111.02411646911484,111.43005347801764,26146000
2021-04-09,MSFT,245.5033416748047,245.63767943978883,242.23123976274744,242.64384338315648,24326800
2021-04-09,NVDA,14.364575386047363,14.372556078838363,14.14012946049153,14.179033078443032,195172000
2021-04-09,TSLA,225.67333984375,226.99000549316406,223.14332580566406,225.92333984375,64311300
2021-04-12,AAPL,127.82720184326172,129.3953355248616,127.2330638679476,129.0739151583479,91420000
2021-04-12,AMZN,168.96949768066406,169.7519989013672,167.5574951171875,167.760498046875,65636000
2021-04-12,GOOGL,111.38937377929688,111.99826800652428,110.5556690671648,111.86081020287733,25024000
2021-04-12,MSFT,245.5609130859375,247.24974743747651,244.3230729403919,244.4094444364362,27148700
2021-04-12,NVDA,15.171585083007812,15.314732396380426,14.104466864397924,14.254596927138556,869324000
2021-04-12,TSLA,233.9933319091797,234.93333435058594,227.3633270263672,228.56666564941406,87407100
2021-04-13,AAPL,130.93421936035156,131.15824904554103,128.49923039780398,128.99597765783932,91266500
2021-04-13,AMZN,170.0,171.60000610351562,169.781494140625,170.04249572753906,66316000
2021-04-13,GOOGL,111.8761978149414,112.32481171879675,111.31146450496534,111.70549055106234,25682000
2021-04-13,MSFT,248.03652954101562,248.70823291456193,246.44365723287845,246.85629007953642,23837500
2021-04-13,NVDA,15.6409273147583,15.661377066442782,15.088539527921586,15.194029461631905,676212000
2021-04-13,TSLA,254.10667419433594,254.3333282470703,236.8866729736328,237.56666564941406,133958400
2021-04-14,AAPL,128.59664916992188,131.48941754486856,128.2362755221187,131.43098018165665,87222800
2021-04-14,AMZN,166.64999389648438,170.2064971923828,166.3000030517578,170.20199584960938,62904000
2021-04-14,GOOGL,111.2548828125,112.52131494179199,110.96259662557597,112.52131494179199,21002000
2021-04-14,MSFT,245.2538604736328,248.3628245342874,244.84125683021273,247.06744236464007,23070900
2021-04-14,NVDA,15.239418983459473,15.681827538993751,15.19004028928494,15.586562476746503,385500000
2021-04-14,TSLA,244.07666015625,260.2633361816406,242.67666625976562,256.8999938964844,147052200
2021-04-15,AAPL,131.0023956298828,131.48939338315375,130.1647588997771,130.34008581919048,89347100
2021-04-15,AMZN,168.95449829101562,169.85000610351562,167.60000610351562,168.5500030517578,64672000
2021-04-15,GOOGL,113.40562438964844,113.93909964977729,111.71440816514466,112.24936757265024,29174000
2021-04-15,MSFT,249.00572204589844,249.41832565556072,247.30731205606156,247.49920641050562,25627500
2021-04-15,NVDA,16.097551345825195,16.174361581809492,15.593044896398382,15.623968769706602,598480000
2021-04-15,TSLA,246.28334045410156,247.89666748046875,240.43666076660156,247.6999969482422,83546700
2021-04-16,AAPL,130.67124938964844,131.16798178060714,129.81412853121648,130.8076081751269,84922400
2021-04-16,AMZN,169.9720001220703,170.33999633789062,167.7794952392578,169.0,63720000
2021-04-16,GOOGL,113.28157043457031,113.85176324145186,112.69450680826098,113.60363801209377,26282000
2021-04-16,MSFT,250.19558715820312,250.44508205125322,247.18258492336514,248.97695687953168,24878600
2021-04-16,NVDA,15.8733549118042,16.125982027135557,15.826220403097025,16.01350839262557,335208000
2021-04-16,TSLA,246.5933380126953,249.80332946777344,241.53334045410156,242.88333129882812,83938500
2021-04-19,AAPL,131.33355712890625,131.9471790846723,129.87256379574342,130.0381412567294,94264200
2021-04-19,AMZN,168.60049438476562,171.79649353027344,168.00799560546875,169.51649475097656,54508000
2021-04-19,GOOGL,113.62944793701172,114.34057420260662,112.65779320044837,112.65779320044837,30290000
2021-04-19,MSFT,248.27647399902344,250.90568755956681,247.39369545031107,249.66784731433955,23209300
2021-04-19,NVDA,15.323957443237305,15.768611067379295,15.195524339740611,15.49827785931113,404420000
2021-04-19,TSLA,238.2100067138672,241.8000030517578,230.60000610351562,239.86666870117188,119058600
2021-04-20,AAPL,129.64857482910156,132.00564275979164,128.38237738217003,131.50891027779352,94812300
2021-04-20,AMZN,166.7344970703125,169.14950561523438,165.8000030517578,168.67999267578125,52460000
2021-04-20,GOOGL,113.09597778320312,114.08797894990056,112.00968781654448,114.01304464501652,22288000
2021-04-20,MSFT,247.81585693359375,249.67740478959612,246.45326949789063,247.39364839202,19722900
2021-04-20,NVDA,15.133926391601562,15.458874387907025,14.926188677668558,15.285551919658973,334132000
2021-04-20,TSLA,239.663330078125,245.75,236.89666748046875,239.13999938964844,106827000
2021-04-21,AAPL,130.02841186523438,130.27191076385841,127.88562452974153,128.9180574819885,68847100
2021-04-21,AMZN,168.1009979248047,168.14300537109375,165.1905059814453,165.8000030517578,44224000
2021-04-21,GOOGL,113.063232421875,113.14511042002438,111.39929855085491,112.75059219366896,23204000
2021-04-21,MSFT,250.04202270507812,250.1379845198546,246.84670218540677,248.4683602197952,24030400
2021-04-21,NVDA,15.322710990905762,15.32470592597656,15.06509609224263,15.0815550200728,216776000
2021-04-21,TSLA,248.0399932861328,248.27999877929688,232.6666717529297,234.92333984375,93646500
2021-04-22,AAPL,128.5089874267578,130.66150947358742,127.99277092528317,129.58037371612286,84566500
2021-04-22,AMZN,165.45199584960938,168.64349365234375,165.07249450683594,168.58399963378906,51612000
2021-04-22,GOOGL,111.78141021728516,113.58577771200164,111.17598403868455,112.9168285050062,24146000
2021-04-22,MSFT,246.7699432373047,251.19349872251507,245.30180365019515,249.6869831956242,25606200
2021-04-22,NVDA,14.813714981079102,15.400517901418528,14.747128677340898,15.33717372365206,277788000
2021-04-22,TSLA,239.89666748046875,251.2566680908203,239.34666442871094,247.1666717529297,106770900
2021-04-23,AAPL,130.82708740234375,131.60627194079382,128.72325347974677,128.72325347974677,78657500
2021-04-23,AMZN,167.04400634765625,168.75,165.4250030517578,165.9550018310547,63856000
2021-04-23,GOOGL,114.13414764404297,114.44132836140675,112.21465244876855,112.49999499252134,29066000
2021-04-23,MSFT,250.58900451660156,250.93446122870813,246.86590827372385,247.45125490577422,21462600
2021-04-23,NVDA,15.22769832611084,15.29727657658135,14.86359643923154,14.897512245071516,227500000
2021-04-23,TSLA,243.13333129882812,245.7866668701172,238.48666381835938,239.93333435058594,85110000
2021-04-26,AAPL,131.2166748046875,131.54782970744535,130.0868364590517,131.32381490404939,66905100
2021-04-26,AMZN,170.4499969482422,171.42250061035156,166.5469970703125,167.39999389648438,97614000
2021-04-26,GOOGL,114.63038635253906,115.35491539207553,114.0046137037265,114.36191465854154,32038000
2021-04-26,MSFT,250.97280883789062,251.82683096234217,249.6486411501395,251.07837562429333,19763300
2021-04-26,NVDA,15.439921379089355,15.440919322295558,15.087790126519275,15.147642935688191,197796000
2021-04-26,TSLA,246.06666564941406,249.76666259765625,244.20333862304688,247.0,93115500
2021-04-27,AAPL,130.895263671875,131.88874331170373,130.62254610203854,131.49913616765673,66015800
2021-04-27,AMZN,170.8715057373047,173.0,169.90049743652344,172.17349243164062,76542000
2021-04-27,GOOGL,113.68998718261719,115.05318417666454,113.45078956312143,115.01249127701054,44386000
2021-04-27,MSFT,251.3757781982422,252.54644184227783,249.6005874444316,251.00153597469426,31014200
2021-04-27,NVDA,15.34390926361084,15.631948601560827,15.316726012485972,15.540174924345006,164572000
2021-04-27,TSLA,234.913330078125,241.3333282470703,234.4499969482422,239.32000732421875,88311000
2021-04-28,AAPL,130.10635375976562,131.5089100143574,129.619355885921,130.81736649421998,107760100
2021-04-28,AMZN,172.9250030517578,174.49400329589844,171.25,171.74000549316406,92638000
2021-04-28,GOOGL,117.06747436523438,120.65734705575763,116.77865622813731,118.72792498547076,81106000
2021-04-28,MSFT,244.26547241210938,246.1654108297521,242.72058097809375,245.7239923604383,46903100
2021-04-28,NVDA,15.239168167114258,15.494040417919788,15.178069111051128,15.32670273224523,209416000
2021-04-28,TSLA,231.46665954589844,236.1666717529297,231.1999969482422,232.1366729736328,66813000
2021-04-29,AAPL,130.00894165039062,133.50559750247544,129.00572727008065,132.92119413868548,151101000
2021-04-29,AMZN,173.5655059814453,175.72250366210938,171.75,175.2550048828125,153648000
2021-04-29,GOOGL,118.74082946777344,119.30655470794439,117.80241660635883,118.56565462462966,41234000
2021-04-29,MSFT,242.29840087890625,245.74323113487725,238.93035179332017,245.12911354726194,40589000
2021-04-29,NVDA,15.287049293518066,15.39852402553531,15.034422195968673,15.362113842578646,173196000
2021-04-29,TSLA,225.6666717529297,234.0833282470703,222.8333282470703,233.1699981689453,86536200
2021-04-30,AAPL,128.04144287109375,130.08682431063778,127.66158525646483,128.3531136734093,109839500
2021-04-30,AMZN,173.37100219726562,177.6999969482422,173.125,176.25599670410156,140186000
2021-04-30,GOOGL,116.79254913330078,118.19941495111625,116.44815119189317,117.51310274370631,44856000
2021-04-30,MSFT,241.98175048828125,242.84536297608295,239.5060994250514,239.64043719314697,30945100
2021-04-30,NVDA,14.972576141357422,15.327201831127287,14.96010708165607,15.13717115419707,201912000
2021-04-30,TSLA,236.47999572753906,238.49000549316406,222.04666137695312,222.52999877929688,122276100
2021-05-03,AAPL,129.09336853027344,130.58359545105438,128.401839986388,128.60637073689202,75135100
2021-05-03,AMZN,169.32449340820312,174.33250427246094,168.63499450683594,174.2364959716797,117510000
2021-05-03,GOOGL,116.27544403076172,118.18451947822223,115.89928838902377,117.35875804326757,28242000
2021-05-03,MSFT,241.67469787597656,244.0640067134721,240.96461845267157,243.1524133181081,19626600
2021-05-03,NVDA,14.800250053405762,15.209241257751458,14.751121563712845,15.08779089742156,203912000
2021-05-03,TSLA,228.3000030517578,235.3333282470703,226.8333282470703,234.60000610351562,81129300
2021-05-04,AAPL,124.52532958984375,128.07068022860358,123.40523322106765,127.77847859118502,137564700
2021-05-04,AMZN,165.593505859375,168.3990020751953,163.60650634765625,167.8094940185547,108788000
2021-05-04,GOOGL,114.47654724121094,115.37773525338912,111.98785142103567,114.81002610533777,44818000
2021-05-04,MSFT,237.76927185058594,241.0509786364311,235.821366992888,240.8206790565612,32756100
